"Merchant_Product_Number","EAN_Code","Product_Name","Manufacturer","brand","Beer style","Price","Price_old","Currency","DeepLink_URL","Image_Small_URL","Image_Large_URL","Merchant_Product_Category","Product_Description_Long","Shipping","availability"
"Desperados-RedDraughtKeg5_14704","3119780272716","Desperados Red - Tapvat","Desperados","Desperados","Fruitbier","21.99","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/desperados-red-5l-tapvat","https://www.beerwulf.com/globalassets/desperados-reddraughtkeg5_14704_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/desperados-reddraughtkeg5_14704_1.png?w=400&h=400","414","Roodkleurig bier, zoet en vol fruit aroma’s van rood fruit. Verrijkt met tequila, guarana en cachaça.","26,85","true"
"Les-3-Croquants-La-Rousse-du-PrintempsBottle.33_14864","3770008737068","Les 3 Croquants La Rousse du Printemps","Brasserie des 3 Croquants","Les 3 croquants","Amber & Red Ale","2.69","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/les-3-croquants-la-rousse-du-printemps-bottle-.33","https://www.beerwulf.com/globalassets/les-3-croquants-la-rousse-du-printempsbottle.33_14864_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/les-3-croquants-la-rousse-du-printempsbottle.33_14864_0.png?w=400&h=400","414","Amberkleurig bier met sterke carameltonen. Gebrande mout, lichte tonen van chocolade en toffee.","26,85","true"
"Mikkeller-Milk-StoutBottle.33_14931","5704255116770","Mikkeller Milk Stout","Mikkeller","Mikkeller","Stout & Porter","4.39","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/mikkeller-milk-stout-bottle-.33","https://www.beerwulf.com/globalassets/mikkeller-milk-stoutbottle.33_14931_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/mikkeller-milk-stoutbottle.33_14931_0.png?w=400&h=400","414","Zwart bier met een chocoladebruine schuimkraag. Aroma’s van geroosterde mout, chocolade, mokka en koffie. De lactose zorgt voor een zoete crèmigheid, die de scherpe randjes van de bitterheid haalt.","26,85","true"
"Brlo-C4PO-Westcoast-IPABottle.33_14998","4260402630847","Brlo C4PO Westcoast IPA","BRLO","Brlo","IPA","2.59","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brlo-c4po-westcoast-ipa-bottle-.33","https://www.beerwulf.com/globalassets/brlo-c4po-westcoast-ipabottle.33_14998_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/brlo-c4po-westcoast-ipabottle.33_14998_0.png?w=400&h=400","414","Onze C4PO, een heerlijke interpretatie van twee favorieten, een West Coast IPA en de beroemde droid (met een sterk handelsmerk, kuch), is geprogrammeerd met 4 C-hops: Citra, Cascade, Centennial en Chinook, aangevuld met 7% vermogen van den, citrus en tropisch fruit, voor een perfect gecombineerd droog en bitter brouwsel.","26,85","true"
"Affligem-Fris-BlondBottle.33_15025","5411098731748","Affligem Fris Blond","Affligem Brouwerij","Affligem","Blond Bier","1.79","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/affligem-fris-blond-bottle-.33","https://www.beerwulf.com/globalassets/affligem-fris-blondbottle.33_15025_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/affligem-fris-blondbottle.33_15025_0.png?w=400&h=400","414","Helder Blond bier met 4,6% alcohol. Extra verfrissend met een volle smaak en een zachte fruitigheid.","26,85","true"
"Affligem-Belgisch-WitBottle.33_15028","5411098731892","Affligem Belgisch Wit","Affligem Brouwerij","Affligem","Witbier","1.99","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/affligem-belgisch-wit-bottle-.33","https://www.beerwulf.com/globalassets/affligem-belgisch-witbottle.33_15028_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/affligem-belgisch-witbottle.33_15028_0.png?w=400&h=400","414","Een verfrissend witbier gekruid met sinaasappelschil en koriander. Het heeft een zachte, rijke smaak en is verrassend doordrinkbaar.","26,85","true"
"Studio-Oedipus-No.-13Bottle.38_15058","8719325266214","Studio Oedipus No. 13","Brouwerij Oedipus","Oedipus","Cider","6.99","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/studio-oedipus-no.-13-bottle-.38","https://www.beerwulf.com/globalassets/studio-oedipus-no.-13bottle.38_15058_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/studio-oedipus-no.-13bottle.38_15058_0.png?w=400&h=400","414","","26,85","true"
"Ninkasi-Brut-IPABottle.33_14912","3760029981151","Ninkasi Brut IPA","Ninkasi Fabriques","Ninkasi","IPA","3.29","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/ninkasi-brut-ipa-bottle-.33","https://www.beerwulf.com/globalassets/ninkasi-brut-ipabottle.33_14912_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/ninkasi-brut-ipabottle.33_14912_0.png?w=400&h=400","414","Deze nieuwe stijl IPA is in 2017 in San Francisco gemaakt en verrast de smaakpapillen. Deze droge en sprankelende brut IPA biedt fruitige smaken.","26,85","true"
"Brasseurs-Savoyards-BruneBottle.33_14941","3760009538009","Brasseurs Savoyards Brune","Brasseurs Savoyards","Brasseurs savoyards","Brown Ale","2.89","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brasseurs-savoyards-brune-bottle-.33","https://www.beerwulf.com/globalassets/brasseurs-savoyards-brunebottle.33_14941_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/brasseurs-savoyards-brunebottle.33_14941_0.png?w=400&h=400","414","","26,85","true"
"Uddelaer-BlondBottle.25_14892","8716685012734","Uddelaer Blond","Bierbrouwerij De Uddelaer","Uddelaer blond","Blond Bier","3.09","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/uddelaer-blond-bottle-.25","https://www.beerwulf.com/globalassets/uddelaer-blondbottle.25_14892_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/uddelaer-blondbottle.25_14892_0.png?w=400&h=400","414","Rijk blond  bier met veel aroma en smaakassociaties. Prima keuze voor op een terrasje,  als  borrel of  bij de maaltijd.","26,85","true"
"Perle-Dans-les-VignesBottle.33_15239","3760188960165","Perle Dans les Vignes","null","Perle","Fruitbier","3.69","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/perle-dans-les-vignes-bottle-.33","https://www.beerwulf.com/globalassets/perle-dans-les-vignesbottle.33_15239_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/perle-dans-les-vignesbottle.33_15239_0.png?w=400&h=400","414","Een stevig bier met perzik-, abrikoos- en honingaroma’s, balans van suiker, bitterheid, zuurheid met een fruitige afdronk.","26,85","true"
"Troost-IPACan.33_15098","8718868912848","Troost IPA","Brouwerij Troost","Troost","IPA","2.99","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/troost-ipa-can-.33","https://www.beerwulf.com/globalassets/troost-ipacan.33_15098_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/troost-ipacan.33_15098_1.png?w=400&h=400","414","Een donkerblonde India Pale Ale gebrouwen met Amerikaans hop: Ammarillo en Cascade. Deze IPA heeft een ronde bitterheid en een bloemige afdronk dankzij de grote hoeveelheden hop. Ideale fris en licht bittere doordrinker.","26,85","true"
"Hanscraft-&-Co.-Original-HellesBottle.33_15556","4260335780749","Hanscraft & Co. Original Helles","Hanscraft & Co.","Hanscraft & co","Lager Bier","2.24","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/hanscraft--co.-original-helles-bottle-.33","https://www.beerwulf.com/globalassets/hanscraft--co.-original-hellesbottle.33_15556_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/hanscraft--co.-original-hellesbottle.33_15556_0.png?w=400&h=400","414","","26,85","true"
"BRLO-German-IPA_Beer_15570","4260402631073","BRLO German IPA","BRLO","Brlo","IPA","2.49","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brlo-german-ipa-bottle-.33","https://www.beerwulf.com/globalassets/brlo-german-ipa_beer_15570_02.png?w=100&h=100","https://www.beerwulf.com/globalassets/brlo-german-ipa_beer_15570_02.png?w=400&h=400","414","Krachtige India Pale Ale gebrouwen met uitsluitend Duitse hoppen. Veel aroma’s van citrusfruit en een stevige bittere afdronk.","26,85","true"
"Maisel--Friends-IPA_Beer_15572","0000040173023","Maisel & Friends IPA","Brauerei Gebr. Maisel","Maisel & friends","IPA","2.39","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/maisel--friends-ipa-bottle-.33","https://www.beerwulf.com/globalassets/maisel--friends-ipa_beer_15572_03.png?w=100&h=100","https://www.beerwulf.com/globalassets/maisel--friends-ipa_beer_15572_03.png?w=400&h=400","414","Koperkleurig met een bescheiden schuimkraag. Een evenwichtig bier met enerzijds zoete mouttonen en anderzijds fruitige hoptonen met een stevige bitterheid.","26,85","true"
"Kees-Double-Rye-IPA_2","8718868545459","Kees Double IPA","Brouwerij Kees","Kees","IPA","3.29","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/kees-double-rye-ipa-b2f9362a","https://www.beerwulf.com/globalassets/kees-double-rye-ipa_2_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/kees-double-rye-ipa_2_1.png?w=400&h=400","414","Amberkleurig, nevelig met een licht gekleurde schuimkraag. De neus is fruitig, kruidig en licht zoetig. Bitterheid overheerst in de smaak. Naaldboom en citrusfruit volgen op ruimte afstand. De nasmaak is stevig bitter.","26,85","true"
"And-Union-Wednesday-Wheat---SUB-Keg_Beer_20534","7106618770519","And Union Wednesday Wheat - SUB Vat","And Union","And union","Weizenbier","15.49","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/and-union-wednesday-wheat-2l-tapvat","https://www.beerwulf.com/globalassets/and-union-wednesday-wheat---sub-keg_beer_20534_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/and-union-wednesday-wheat---sub-keg_beer_20534_0.png?w=400&h=400","414","Volle smaak van een traditionele Duitse Weizen. De brouwers hebben een eigen twist gegeven aan deze klassieker, met meer citrustonen dan gebruikelijk. Rond, zoetig, verfrissend met veel fruitige aroma’s.","26,85","true"
"Hoppebrau-Marzen---SUB-Keg_Beer_21369","7106618769261","Hoppebräu Märzen - SUB Vat","Hoppebräu","Hoppebrau","Lager Bier","15.49","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/hoppebrau-marzen-2l-tapvat","https://www.beerwulf.com/globalassets/hoppebrau-marzen---sub-keg_beer_21369_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/hoppebrau-marzen---sub-keg_beer_21369_0.png?w=400&h=400","414","Een klassieke märzen zoals deze hoort te zijn. Moutig en toch fris met een volle, ronde smaak in de mond. Bevat aroma’s van karamel, granen, gras en hooi gecombineerd met een lichte koekjessmaak die heerlijk wegdrinkt dankzij de goede carbonatatie en hoge fermentatie.","26,85","true"
"Gallia-Session-IPA---SUB-Keg_Beer_22279","7106618768530","Gallia Session IPA - SUB Vat","Gallia","Gallia","IPA","15.49","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/gallia-session-ipa-2l-tapvat","https://www.beerwulf.com/globalassets/gallia-session-ipa---sub-keg_beer_22279_03.png?w=100&h=100","https://www.beerwulf.com/globalassets/gallia-session-ipa---sub-keg_beer_22279_03.png?w=400&h=400","414","Verfrissende IPA met weinig alcohol en heel veel fruitige aroma's. Zowel citrus als tropisch fruit stuiven je glas uit bij deze Session IPA.","26,85","true"
"Het-Nest-Wild-Card-Raspberry_Beer_22369","5425029491687","Het Nest Wild Card Raspberry","Het Nest","Het nest","Fruitbier","3.39","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/het-nest-wild-card-raspberry-bottle.33","https://www.beerwulf.com/globalassets/het-nest-wild-card-raspberry_beer_22369_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/het-nest-wild-card-raspberry_beer_22369_0.png?w=400&h=400","414","Tarwebier met frambozen, dat heeft gerijpt op houten vaten waaraan lactobacillus is toegevoegd. Het resultaat is een fris zuur bier met overduidelijk aroma’s van frambozen.","26,85","true"
"Desperados-voordeelverpakking_1","3155930400530","Desperados voordeelverpakking","null","Beerwulf","Pack","36.99","40.99","EUR","https://www.beerwulf.com/nl-be/p/bierpakketten/desperados-voordeelverpakking","https://www.beerwulf.com/globalassets/4.-products/packs/desperados_box_2.png?w=100&h=100","https://www.beerwulf.com/globalassets/4.-products/packs/desperados_box_2.png?w=400&h=400","414","Nu je favoriete bier in een voordeelverpakking!
Lager bier verrijkt met tequila. Smaakvol en verfrissend met aroma’s van citroen en limoen.","0,00","true"
"Lagunitas-IPA_2","0723830800106","Lagunitas IPA Voordeelverpakking","null","Beerwulf","Pack","55.99","69.99","EUR","https://www.beerwulf.com/nl-be/p/bierpakketten/lagunitas-ipa-45a2dada","https://www.beerwulf.com/globalassets/catalog/beerwulf/beers/value-packs/lagunitas_ipa_box.png?w=100&h=100","https://www.beerwulf.com/globalassets/catalog/beerwulf/beers/value-packs/lagunitas_ipa_box.png?w=400&h=400","414","Nu je favoriete bier in een voordeelverpakking!
Deze bekende ""Westcoast Style"" Amerikaanse IPA is echt het voorbeeld in z'n soort. Het bier geeft fruitige citrus aroma's gecombineerd met dennenachtige geuren. De schoonheid van amerikaanse hoppen wordt maximaal uitgenut. De aroma's worden aangenaam gecombineerd met een licht zoete maar zeker niet dominante body.","0,00","true"
"Tiger-voordeelverpakking_1","0086428210399","Tiger voordeelverpakking","null","Beerwulf","Pack","39.99","52.56","EUR","https://www.beerwulf.com/nl-be/p/bierpakketten/tiger-voordeelverpakking","https://www.beerwulf.com/globalassets/catalog/beerwulf/beers/value-packs/tiger-box---product.png?w=100&h=100","https://www.beerwulf.com/globalassets/catalog/beerwulf/beers/value-packs/tiger-box---product.png?w=400&h=400","414","Nu je favoriete bier in een voordeelverpakking!
Goudgeel bier met een witte schuimkraag. Moutige aroma’s en een zoete moutige smaak. Koud gedronken een uitstekende dorstlesser. ","0,00","true"
"France-Beer-Challenge-2020-Beer-Case_1","","France Beer Challenge 2020 Beer Case","null","Beerwulf","Pack","39.99","0.00","EUR","https://www.beerwulf.com/nl-be/p/bierpakketten/france-biere-challenge-2020","https://www.beerwulf.com/globalassets/france-beer-challenge-2020-beer-case_1_02.png?w=100&h=100","https://www.beerwulf.com/globalassets/france-beer-challenge-2020-beer-case_1_02.png?w=400&h=400","414","In de France Bi&egrave;re Challenge worden speciaalbieren uit Frankrijk door een vakjury beoordeeld op hun stijlkenmerken. In dit bierpakket vind je 12 prijswinnaars van dit jaar, uit verschillende categorie&euml;n. Ontdek het rijke Franse bierlandschap, van bekende biermerken tot onafhankelijke brouwers","0,00","true"
"Lagunitas-beer-case_3","","Lagunitas IPA Bierpakket","null","Beerwulf","Pack","37.99","0.00","EUR","https://www.beerwulf.com/nl-be/p/bierpakketten/lagunitas-edition-bierpakket","https://www.beerwulf.com/globalassets/lagunitas-beer-case_3_04.png?w=100&h=100","https://www.beerwulf.com/globalassets/lagunitas-beer-case_3_04.png?w=400&h=400","414","De Lagunitas Brewing Company uit Petaluma (Californi&euml;) is een van de meest succesvolle brouwerijen van Amerika. Met dit pakket ontdek je de klassiekers van deze brouwer!
Dit pakket bevat: 

4x Lagunitas Day Time
4x Lagunitas IPA
4x Lagunitas A Little Sumpin' Sumpin'
4x Lagunitas 12th of Never 
","0,00","true"
"Affligem-beer-case-6-SKU_Pack_22338","","Affligem Variatie Bierpakket","null","Beerwulf","Pack","28.99","0.00","EUR","https://www.beerwulf.com/nl-be/p/bierpakketten/affligem-variatie","https://www.beerwulf.com/globalassets/affligem-beer-case-6-sku_pack_22338_02.png?w=100&h=100","https://www.beerwulf.com/globalassets/affligem-beer-case-6-sku_pack_22338_02.png?w=400&h=400","414","Proef de kwaliteit en rijke smaak van bijna 1000 jaar brouwtraditie in het Affligem Variatie Bierpakket. In dit pakket vind je naast 3 flessen Affligem Blond, Dubbel, Tripel en Patersvat ook 2 flessen Belgisch Wit en Fris Blond (16 bieren in totaal). Perfect voor een Affligem proeverij!","0,00","true"
"THE-SUB-White-EU-2L_1","3045386374571","The SUB Classic Wit","null","Beerwulf","Biertaps","109.00","169.00","EUR","https://www.beerwulf.com/nl-be/p/biertaps/the-sub-white-uk---2l","https://www.beerwulf.com/globalassets/the-sub-white-eu-2l_1_03.png?w=100&h=100","https://www.beerwulf.com/globalassets/the-sub-white-eu-2l_1_03.png?w=400&h=400","414","Met The SUB Classic Wit tap je in een tijdloze stijl je eigen glazen bier. Deze SUB heeft een pure witte kleur met getextureerd mat gevoel en tapt net zo perfect als hij eruitziet. Kies jouw favoriete bieren uit het aanbod van SUB Vaten, plaats ze in het apparaat waar ze worden gekoeld tot 2 graden en geniet van heerlijk zelfgetapt bier op het comfort van je eigen bank.","26,85","true"
"Brugse-Zot-Blond.33_1","5425017240013","Brugse Zot Blond","Brouwerij De Halve Maan","Brugse","Blond Bier","2.69","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brugse-zot-blond.33","https://www.beerwulf.com/globalassets/brugse-zot-blond.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/brugse-zot-blond.33_1_1.png?w=400&h=400","414","Gebrouwen bij Brouwerij De Halve Maan in het centrum van Brugge. Goudkleurig bier, helder, met een fraaie royale witte schuimkraag. Moutig, zoet, licht fruitig met een bittere afdronk.","26,85","true"
"Ciney-Blond.25_1","0000054055308","Ciney Blond","Ciney","Ciney","Blond Bier","1.79","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/ciney-blond.25","https://www.beerwulf.com/globalassets/ciney-blond.25_1_0.png?w=100&h=100","https://www.beerwulf.com/globalassets/ciney-blond.25_1_0.png?w=400&h=400","414","Dit verfrissende blonde bier heeft erg witte schuimkraat. Hinten van groene appels en grassige hoparoma's vallen samen met een aangename moutige zoetheid. Een volle maar ook toegankelijke dorstlesser.","26,85","true"
"Walhalla-Aphrodite-Raspberry-Berliner-Weisse-2_1","8719992455911","Walhalla Aphrodite Raspberry Berliner Weisse","Walhalla Craft Beer","Walhalla","Sour Bier","3.39","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/walhalla-aphrodite-raspberry-berliner-weisse-2","https://www.beerwulf.com/globalassets/walhalla_aphrodite_raspberry_berliner_weisse.png?w=100&h=100","https://www.beerwulf.com/globalassets/walhalla_aphrodite_raspberry_berliner_weisse.png?w=400&h=400","414","","26,85","true"
"Brugse-Zot-Dubbel.33_1","5425017240075","Brugse Zot Dubbel","Brouwerij De Halve Maan","Brugse","Dubbel Bier","2.65","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brugse-zot-dubbel.33","https://www.beerwulf.com/globalassets/brugse-zot-dubbel.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/brugse-zot-dubbel.33_1_1.png?w=400&h=400","414","Donkerbruin kleurig met rode schijn. Dikke stevige schuimkraag. Vol aroma’s van geroosterde mout, karamel en chocolade. Afdronk is bitterzoet.","26,85","true"
"Bruut-Gajes-Tripel.33_1","8717953199973","Bruut Gajes Tripel","Bruut Bier","Bruut","Tripel Bier","2.99","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/bruut-gajes-tripel.33","https://www.beerwulf.com/globalassets/bruut-gajes-tripel.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/bruut-gajes-tripel.33_1_1.png?w=400&h=400","414","Winnaar van de Dutch Beer Challenge 2016. Krachtige, eigenzinnig Tripel met citrusaroma’s in de hoofdrol. Daarnaast zoetheid uit mout en van toetsen van tropisch fruit. Fruitige, bittere nasmaak.","26,85","true"
"Brewdog-Dead-Pony.33_1","5060154911794","Brewdog Dead Pony","BrewDog","Brewdog","Pale Ale","2.79","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brewdog-dead-pony.33","https://www.beerwulf.com/globalassets/brewdog-dead-pony.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/brewdog-dead-pony.33_1_1.png?w=400&h=400","414","Oranjekleurig met een lichtgekleurde schuimkraag. Krachtige, hoppige smaak voor een bier met maar 3,8% alcohol. Citrusfruit-, moutige en kruidige aroma’s en een bittere afdronk.","26,85","true"
"Baxbier-Koud-Vuur.33_1","8718868037046","Baxbier Koud Vuur","Bax Bier Brouwerij","Baxbier","Brown Ale","3.09","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/baxbier-koud-vuur.33","https://www.beerwulf.com/globalassets/baxbier-koud-vuur.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/baxbier-koud-vuur.33_1_1.png?w=400&h=400","414","Donker, roodbruin bier met een stevig crèmekleurige schuimkraag. Het aroma van dit bier wordt vooral beheerst door de rook. Een krachtig en pittig bier voor bij vrijwel alle soorten kaas en chocolade, maar ook heerlijk bij gegrild vlees.","26,85","true"
"Boon-Geuze-Mariage-Parfait.38_1","5412783052247","Boon Geuze Mariage Parfait","Brouwerij Boon","Boon","Sour Bier","3.39","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/boon-geuze-mariage-parfait.38","https://www.beerwulf.com/globalassets/boon-geuze-mariage-parfait.38_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/boon-geuze-mariage-parfait.38_1_1.png?w=400&h=400","414","Deze lambiek verrast met een aangename zuurheid, typerend voor deze belgische bierstijl. Hinten van groene appels en rozen geven dit bier volheid maar wel gecombineerd met een droge afdronk. Echt uitzonderlijk en heel bijzonder.","26,85","true"
"Birra-Ichnusa.33_1","8006890624274","Birra Ichnusa","Ichnusa","Birra ichnusa","Lager Bier","1.79","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/birra-ichnusa.33","https://www.beerwulf.com/globalassets/birra-ichnusa.33_1_2.png?w=100&h=100","https://www.beerwulf.com/globalassets/birra-ichnusa.33_1_2.png?w=400&h=400","414","Dit verfrissende bier is relatief moutig met hints van zoete broodjes gecombineerd met een aangename bitterheid en een fijne afdronk. Een echte dorstlesser!","26,85","true"
"Brooklyn-Lager.36_1","5707643200006","Brooklyn Lager","Brooklyn Brewery","Brooklyn","Lager Bier","2.99","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brooklyn-lager.36","https://www.beerwulf.com/globalassets/brooklyn-lager.36_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/brooklyn-lager.36_1_1.png?w=400&h=400","414","Oranje tot amberkleurig bier. De schuimkraag is licht gekleurd en stevig. Mooie balans tussen de zoetheid van de mout en de hopbitterheid. Karaktervolle doordrinker.","26,85","true"
"Brouwerij-t-IJ-IJwit.33_1","8717545260067","Brouwerij 't IJ IJwit","Brouwerij 't IJ","Brouwerij 't ij","Witbier","2.69","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brouwerij-t-ij-ijwit.33","https://www.beerwulf.com/globalassets/brouwerij-t-ij-ijwit.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/brouwerij-t-ij-ijwit.33_1_1.png?w=400&h=400","414","Licht goudgeel, mistig, met een mooie witte schuimkraag. Deze doordrinker heeft veel citrusfruit, banaan en koriander. De smaakvolle doordrinker is een uitstekende dorstlesser.","26,85","true"
"Brooklyn-Sorachi-Ace.36_1","5707643200907","Brooklyn Sorachi Ace","Brooklyn Brewery","Brooklyn","Saison Bier","3.99","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/brooklyn-sorachi-ace.36","https://www.beerwulf.com/globalassets/brooklyn-sorachi-ace.36_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/brooklyn-sorachi-ace.36_1_1.png?w=400&h=400","414","Goudblond bier, beetje wazig en een bescheiden schuimkraag. Veel hoparoma met vooral tropische vruchten. Abrikozen, perziken, ananas. Het mineralische en de lichte bitterheid brengen deze Saison helemaal in balans.","26,85","true"
"Hapkin.33_1","0000054064027","Hapkin","Brouwerij Alken-Maes","Hapkin","Blond Bier","2.19","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/hapkin.33","https://www.beerwulf.com/globalassets/hapkin.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/hapkin.33_1_1.png?w=400&h=400","414","Goudblond licht mistig bier met een zeer royale witte schuimkraag. Zoete aroma’s geven dit bier body. De aftertaste is diepzoet en alcoholisch.","26,85","true"
"Judas.33_1","0000054055049","Judas","Brouwerij Alken-Maes","Judas","Blond Bier","2.39","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/judas.33","https://www.beerwulf.com/globalassets/judas.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/judas.33_1_1.png?w=400&h=400","414","Goudgeel, vrijwel helder bier met een prachtige volle witte schuimkraag. Vol zoete aroma’s van kandij en karamel. Smaak is vol en zoet met aroma’s van kandijsuiker.","26,85","true"
"La-Chouffe-Houblon.33_1","5410769300085","Houblon Chouffe","Brasserie d'Achouffe","La chouffe","IPA","2.51","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/la-chouffe-houblon.33","https://www.beerwulf.com/globalassets/la-chouffe-houblon.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/la-chouffe-houblon.33_1_1.png?w=400&h=400","414","Goudgeel bier met een grote, redelijke grove schuimlaag. Aroma’s zijn overwegend moutig. De smaak is zoet, licht karamel en kruidig hoppig. Aangename bitters blijven lang aanwezig.","26,85","true"
"Orval.33_1","0000054040014","Orval","Brasserie d'Orval","Orval","Blond Bier","2.59","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/orval.33","https://www.beerwulf.com/globalassets/orval.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/orval.33_1_1.png?w=400&h=400","414","Orval is een erkend trappistenbier. Het is de enige biersoort uit deze brouwerij, die voor het grote publiek is bestemd. Complex en kruidig van smaak. Deze Trappist heeft een zeer droge finish.","26,85","true"
"Lowlander-White-Ale.33_1","8717953278319","Lowlander White Ale","Lowlander","Lowlander","Witbier","3.19","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/lowlander-white-ale.33","https://www.beerwulf.com/globalassets/lowlander-white-ale.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/lowlander-white-ale.33_1_1.png?w=400&h=400","414","De Lowlander White Ale combineert typische smaken van Weizen bier zoals rijpe banaan en kruidnagel met bloemige aroma's van rozen en vlierbloesem. Een meer dan smakelijke dorstlesser voor de warme dagen.","26,85","true"
"Gebrouwen-Door-Vrouwen-Gin-Weizen.33_1","8719326241142","Gebrouwen Door Vrouwen Gin Weizen","Gebrouwen Door Vrouwen","Gebrouwen door vrouwen","Witbier","2.99","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/gebrouwen-door-vrouwen-gin-weizen.33","https://www.beerwulf.com/globalassets/gebrouwen-door-vrouwen-gin-weizen.33_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/gebrouwen-door-vrouwen-gin-weizen.33_1_1.png?w=400&h=400","414","Verfrissende Weizen met een interessant randje vanwege de Gin kruiden. Aroma's van jeneverbessen en koriander zaden domineren de smaak. Toch is het een zeer drinkbaar bier.","26,85","true"
"Lagunitas-IPA.36_1","0723830000100","Lagunitas IPA","Lagunitas Brewing Company","Lagunitas","IPA","2.89","0.00","EUR","https://www.beerwulf.com/nl-be/p/bieren/lagunitas-ipa.36","https://www.beerwulf.com/globalassets/lagunitas-ipa.36_1_1.png?w=100&h=100","https://www.beerwulf.com/globalassets/lagunitas-ipa.36_1_1.png?w=400&h=400","414","Deze bekende ""Westcoast Style"" Amerikaanse IPA is echt het voorbeeld in z'n soort. Het bier geeft fruitige citrus aroma's gecombineerd met dennenachtige geuren. De schoonheid van amerikaanse hoppen wordt maximaal uitgenut. De aroma's worden aangenaam gecombineerd met een licht zoete maar zeker niet dominante body.","26,85","true"
